Company,DateFrom,Dateto,u_GROUP,U_SUBGROUP,ITEMCODE,ITEMNAME,OpeningBalanceQty,OpeningBalanceAmt,PembelianQty,PembelianAmt,PenjualanQty,PenjualanAmt,InventoryTransferQty,InventoryTransferAmt,AdjustmentQty,AdjustmentAmt,SAPOpnameQty,SAPOpnameAmt,EndingBalanceQty,EndingBalanceAmt
mks,20251101,20251129,G-VEGETABLES,,GCN2QIN001,Frz China Mixed Vegetables 4 Ways 10X1 Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GCN2QIN002,Frz China Broccoli Florets 10X1 Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GCN2QIN005,Frz China Mixed Vegetables 4 Ways 10X1 Kg [NON],2505,43060826.1456,5000,94488470,-4340,-76657809.4713,0,0,0,0,0,0,3165,60891486.6743
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR003,Frz China Green Peas 10X1 Kg [NON],0,0,5000,107458368,-3710,-79346162.325,0,0,0,0,0,0,1290,28112205.675
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR004,Frz China Cut Corn 10X1 Kg [NON],387,6879469.8476,3500,68271592,-2522,-46781798.8753,0,0,0,0,2,35584.1176,1367,28404847.0899
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR005,Frz China Broccoli Florets 10X1 Kg [NON],10631,224467612.769,6160,140557053,-7065,-151327106.285,0,0,0,0,0,0,9726,213697559.484
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR006,Frz China Carrot Cut 10x1kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR007,Frz China Carrot Julienne 10x1kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR008,Frz China Chopped Spinach Leaf (3-5 cm) 10x1 kg,313,6140615.9015,0,0,-30,-588557.4347,0,0,0,0,0,0,283,5552058.4668
mks,20251101,20251129,G-VEGETABLES,,GCN2XJR050,Frz Lotus Slice 500gr (Jokka2),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU001,Daucy Extra Fine Green Beans 12 X 400Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU002,Daucy Extra Crisp Sweet Corn 12 X 300Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU003,Daucy Extra Fine Green Peas & Carrots 12 X 400Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU004,Daucy Ratatouille 12 X 375Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU005,Daucy Extra Fine Green Peas 12 X 400Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU006,Daucy Chopped Spinach 12 X 395Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU007,Daucy Spinach Leaves 12 X 380Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU008,Daucy Artichoke Bottoms 12 X 400Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU011,Daucy Small Green Asparagus 12 X 190Gr X 21Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU013,Daucy Red Kidney Beans 12x400gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU014,Daucy Chick Peas 12x400gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU015,Daucy Palm Hearts 12x400gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU016,Daucy Baked Beans Tomato 12x400gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GFR3DAU019,Daucy Extra Crisp Sweet Corn 12x680GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS001,Tasty Fries Shoestring Batter Coated 24X450Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS002,Tasty Fries Shoestring Batter Coated 12X900 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS003,Tasty Fries Crinkle Cut 12X900Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS004,Tasty Fries Shoestring Plain 12X900Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS005,Tasty Fries Straight Cut 12x900Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GID2TAS006,Tasty Fries Straight Cut Batter Coated 12X900 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GIN3NEO001,"Burger King Dill Pickles Slice 6x2,9 kg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNL2FFR003,Farm Frites Shoestring 5X2.5kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNL2FFR009,Star Frites Crinkle Cut 10X1kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNL2LWE002,"F82GL LW RR 6X6 Shoestring Fries 4X2,5Kg LBL84",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNL2LWE003,"F84AR LW RR 9X9 Fries 4X2, 5Kg LBL96",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNL2LWE006,"KZR26 LW Kaizer Shoestring 7x7 4x2,5kg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNZ2HIF001,Frz NZ Green Peas 8x2 Kg Talleys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GNZ2TAL001,Talleys Shoestring Fries 4X2.5kg,6860,127771181.9327,1100,20350000,-2797.5,-52100843.0858,0,0,0,0,-10,-186255.3673,5152.5,95834083.4796
mks,20251101,20251129,G-VEGETABLES,,GNZ2TAL002,Talleys Straight Cut Fries 4X2.5kg,2777.5,52538824.6399,4000,75189716,-2187.5,-41243836.9012,0,0,0,0,-2.5,-47104.9585,4587.5,86437598.7802
mks,20251101,20251129,G-VEGETABLES,,GNZ2TAL003,Talleys Crinkle Cut Fries 4X2.5kg,10355,194514648.7776,8710,164981736,-8110,-152377617.9147,0,0,0,0,0,0,10955,207118766.8629
mks,20251101,20251129,G-VEGETABLES,,GNZ2TAL004,Talley Shoestring12X1kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2CAL002,Calavo Avocado Pulp Frz 6/3 LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE003,C27_ L/Weston Orig Ssnd Wdg Py 6/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE004,S34 Shoestring 1/4,518.16,19832131.4003,489.6,18762344,-595.68,-22808511.4072,0,0,0,0,0,0,412.08,15785963.9931
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE005,36P_Straight Cut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE006,36X Gourmet Gold,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE007,X0070 Seasoned Twister Fry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE009,C0005 6/6 Crusader 3/8 RC Lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE013,D2300 Crisscut 6/4-1/2 Ssnd,55.08,1982880,61.2,2203200,-67.32,-2423520,0,0,0,0,0,0,48.96,1762560
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE016,46L Frz L/Weston Crinkle Cut 1/26/5 Lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE017,S30 Stealth Shoestring 1/4 6/6 Lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE018,30H Potato Chip 6/5 Lbs,392.3,13869902.9756,0,0,0,0,0,0,0,0,-0.15,-5303.3022,392.15,13864599.6734
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE024,H0057 L/Weston Stealth Straight Cut 6X5 Lbs,15.82,904283.1667,0,0,0,0,0,0,0,0,0,0,15.82,904283.1667
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE026,H72 Crusadr Seasoned 1/4 Shoestring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE028,H79 Crusader Thin Cut 5/16 6/6 Lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE029,I74 Pennant Hsh Brn FY 6/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE030,Q80 Natural Wedge Cut FY 6/5,6.75,332214.9235,0,0,-6.81,-335167.945,0,0,0.06,2953.0215,0.06,2953.0215,0.06,2953.0215
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE032,H21 Pennant 1/4 SS LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE034,E24 Select Seasoned Wedge FY 12/1 Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE036,D60 A&W Seasoned Twister F 6/5 Lb Vegetable,7,3742510.1591,15,8032558,-8,-4278159.5769,0,0,0,0,0,0,14,7496908.5822
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE037,30542 A&W Seasoned 5/16 Hala 6/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE038,S35 A&W Shoestring SSND 5/16,12,5473601.1271,23,10572308,-10,-4582838.7596,0,0,0,0,0,0,25,11463070.3675
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE039,H30 L/Weston FY Tater Puff 6/5Lb,337.65,12606766.8395,272,10153057,-129.23,-4824814.5184,0,0,0,0,0.1,3733.1937,480.52,17938742.5148
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE042,B36 Premium Straight Cut 3/8 PXLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE045,B03 Lamb Su Try Pty Py 6/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE046,M16 Original Seasoned Mashed Potatoes 6/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE053,G3112 Optimo Five Star 6/5# 3/8 RC FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE054,S19 Straight Cut 3/8,299.2,14660800,0,0,0,0,0,0,0,0,0,0,299.2,14660800
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE055,S12 Shoestring 1/4 SSND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE056,D2700 Seasoned Crisscut 6/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE078,A26 Hash Brown Roundabouts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE084,D23 BK Lm Orig 6/4-1/2 Seasoned Crisscuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE086,SB47 LW BK Fries 6x2.5 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE089,X1012 LWE Reguler Cut Fries,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE092,X9181 LWE Twister Original Fries,54.24,2834280.8,0,0,-13.56,-708570.2,0,0,0,0,0,0,40.68,2125710.6
mks,20251101,20251129,G-VEGETABLES,,GUS2LWE101,W79 LWE Hearty House Crinkle 1/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,JIT02FRESH302,Angus House Gf Italian Frz Summer Truffle 1Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,JIT03.TA.124,Angus House Gf Salt & Summer Truffles 250Gr,1,209000,0,0,0,0,0,0,0,0,0,0,1,209000
mks,20251101,20251129,G-VEGETABLES,,JIT03.TA.128,Gf Summer Truffle Slices 80Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,OIT03.TA.102,Gf White Truffle Oil 250Ml,1,168000,63,10726425,-64,-10894425,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,OIT03.TA.103,Gf White Truffle Oil 100Ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,OIT03.TA.105,Gf White Truffle Oil 55Ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,VIN2NON001,Frozen Edamame Slb @500 Gr,1738,28476361.8902,0,0,-1735,-28427208.2161,0,0,0,0,0,0,3,49153.6741
mks,20251101,20251129,G-VEGETABLES,,ZGID1NON001,Oritofu Tahu Telur 140gr,913,3825904.762,0,0,0,0,0,0,0,0,0,0,913,3825904.762
mks,20251101,20251129,G-VEGETABLES,,ZGID1NON002,Oritofu Tahu Udang 140gr,1352,5807161.9044,0,0,0,0,0,0,0,0,0,0,1352,5807161.9044
mks,20251101,20251129,G-VEGETABLES,,ZGID1NON003,Oritofu Tahu Veggie 140gr,1449,6831000,0,0,0,0,0,0,0,0,0,0,1449,6831000
mks,20251101,20251129,G-VEGETABLES,,ZVIN2NON002,Frozen Mukimame 500 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,,ZVIN2NON003,Frz Wakame,210,13814338.4728,0,0,-95,-6249343.5948,0,0,0,0,0,0,115,7564994.878
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GBE2CLB001,"9519 Clarebout BK Fries 9x9 5x2,5 Kg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GBE2NEU002,"Neutral French Fries Straight Cut 9x9 4x2,5Kg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GBE2NEU006,"Neutral French Fries Straight Cut Coated 9x9 4x2,5Kg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL001,Frz Mongolia Shoestring 6x2 kg,3384,60700178.7763,0,0,-1056,-18941899.7604,0,0,0,0,0,0,2328,41758279.0159
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL002,"Frz Mongolia Shoestring 4X2,5 KG",1695,30429055.1392,8040,144105230.243,-3405,-61078301.8705,0,0,0,0,0,0,6330,113455983.5117
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL003,Frz Mongolia Straight Cut 4x2.5 kg,2140,39371481.0114,0,0,-332.5,-6117297.8672,0,0,0,0,0,0,1807.5,33254183.1442
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL004,Frz KDHY Shoestring 10x1 kg,814,15758300.4443,1000,18830383,-575,-11039482.3154,0,0,0,0,0,0,1239,23549201.1289
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL005,Frz Mongolia Crinkle Cut 4x2.5 kg,87.5,1730050.0415,0,0,-87.5,-1730050.0415,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2MGL006,Frz Mongolia Shoestring Coated 4x2.5 kg,0,0,5000,100906918,-375,-7624529.335,0,0,0,0,0,0,4625,93282388.665
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SDG001,Frz Shandong Shoestring 5x2 kg,658,12115866.2379,1000,18383663.3073,-1020,-18769686.7532,0,0,0,0,0,0,638,11729842.792
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SDG002,"Frz Shandong straight Cut 4x2,5 kg",1033,19005741.6865,0,0,-122.5,-2253827.0636,0,0,0,0,-0.5,-9199.2941,910,16742715.3288
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SDG003,Frz Shandong Crinkle Cut 5x2 kg,632,11631560.2183,3000,55150989.922,-1250,-22992664.142,0,0,0,0,0,0,2382,43789885.9983
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW001,SnowValley Crinkle Cut 6x2 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW002,Snowvalley Hash Brown Oval 5x2 Kg,194,5815713.4517,0,0,-100,-2997790.439,0,0,0,0,0,0,94,2817923.0127
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW003,Snowvalley Wedges 5x2 Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW004,SnowValley Shoestring 6x2 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW005,Snowvalley Triangle Hasbrown 5X2 kg,16,490461.4486,50,1562545.0657,-38,-1177981.2775,0,0,0,0,0,0,28,875025.2368
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GCN2SNW006,Snowvalley Wedges Skin On Plain 6x2 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2FUN001,Funwave Shoestring 7MM Grade AA 4X2.5Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF003,Burger King Hyfun Straight Cut Fries Plain 5X3Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF004,Hyfun Straight Cut Fries Plain 4X2.5Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF005,Hyfun Shoestring 7MM Fries Plain 4X2.5Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF006,Hyfun Crinkle Cut 11MM Fries Plain 4X2.5Kg,347.5,7332585.4946,0,0,-347.5,-7332585.4946,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF007,"Hyfun Hash Brown Triangle 4x2,5kg",10,393331,0,0,0,0,0,0,0,0,0,0,10,393331
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF008,Hyfun Hash Brown Tater Shotz 10x1kg,65,2618653.8498,130,5221543,-36,-1449274.5627,0,0,0,0,0,0,159,6390922.2871
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF009,Burger King Hyfun Straight Cut Plain 5x3 (KG),3750,84034813.5207,2925,61893000,-2505,-55569469.9002,0,0,0,0,0,0,4170,90358343.6205
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF010,Hyfun Tasty Fries Shoestring 7mm Fries 10x1kg,478,10171535.4387,200,4200000,-229,-4861424.4609,0,0,0,0,0,0,449,9510110.9778
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF011,Hyfun Tasty Fries Straight Cut Fries Plain 10x1kg,2673,56729395.76,600,12776541.4286,-1127,-23922042.2839,0,0,0,0,0,0,2146,45583894.9047
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF012,Hyfun Tasty Fries Crinkle Cut 10x1kg,671,14320597.1911,100,2129423.5714,-349,-7447455.5623,0,0,0,0,0,0,422,9002565.2002
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GIN2HYF013,BK Hyfun Straight Cut Plain 5x3 (KG),600,13134829.047,0,0,-270,-5910673.0712,0,0,0,0,0,0,330,7224155.9758
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GUS2LWE093,X7281 LWE Stealth 6/5 SSND 3/8 RC Fries,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GUS2LWE094,S30 A&W Stealth Shoestring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GUS2LWE095,W77 LWE Hearty House 6/5 3/8 Regular Cut Fries,120,3632090.5463,0,0,0,0,0,0,0,0,0,0,120,3632090.5463
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GUS2LWE096,S30 A&W Shoestring (Kg),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,29-POTATOES,GUS2LWE104,S35 Shoestring 6/5 SSND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN1NON001,Enoki Reguler 50x100 Gr,16,33599.9674,2500,5250000,-2502,-5254199.9675,0,0,0,0,-2,-4200,12,25199.9999
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN1NON002,Shitake Reguler 1x5 kg,8,680000,0,0,0,0,0,0,0,0,0,0,8,680000
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN1NON003,Snow Mushroom (White Crab) 1x40 Pck,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN1NON004,Kol Ungu Fresh,0,0,41.73,690005.55,-40.88,-675950.8,0,0,0,0,0,0,0.85,14054.75
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2JUL004,Frz China Mixed Vegetables 3 Ways 10X1 Kg [NON],0,0,13930,266774787,-3674,-68894570.0393,0,0,0,0,7,128125.7145,10263,198008342.6752
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2KKE001,Frz KK Onion Slice 10x1kg,507,8081883.6635,500,8131412.3636,-241,-3859461.0281,0,0,0,0,-1,-16127.7219,765,12337707.2771
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2KKE002,Frz KK Lotus Slice 10x1kg,155,4406969.6915,500,14229971.6364,-227,-6456653.8434,0,0,0,0,0,0,428,12180287.4845
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2KKE004,Frz KK Champignon Mushroom Slice 10x1kg,936,28907049.8752,0,0,-296,-9141545.6875,0,0,0,0,0,0,640,19765504.1877
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2KKE005,Frz KK Champignon Mushroom Whole 10x1kg,328,10284966.6471,0,0,-136,-4264498.366,0,0,0,0,0,0,192,6020468.2811
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2XJR009,Frz China Shiitake Mushroom Slice 10x1KG,775,15941459.894,650,13869712,-664,-13737202.8493,0,0,0,0,0,0,761,16073969.0447
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2XJR010,Frz China Mixed Pepper (Paprika) Slice 10X1 Kg,645,16502717.6755,300,7905346,-256,-6565744.0034,0,0,0,0,2,51791.9294,691,17894111.6015
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GCN2XJR017,Frz China Mixed Veg California Style 10X1 Kg,129,2356818.5415,3400,62473553,-1226,-22481773.6821,0,0,0,0,0,0,2303,42348597.8594
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON002,Champignon 1x5 Kg,62,2464892.9531,0,0,0,0,0,0,0,0,0,0,62,2464892.9531
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON003,Kongkee Tofu Udang 140 gr,2393,13937897.1781,1200,6977247.1206,-3593,-20915144.2987,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON004,Kongkee Tofu Telur 140 gr,594,3398911.1139,2200,12567205.3401,-1933,-11046673.449,0,0,0,0,0,0,861,4919443.005
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON005,Kongkee Tofu Ayam 140 gr,808,4615572.2396,3200,18279571.4036,-3118,-17811140.7954,0,0,0,0,-3,-17137.0883,887,5066865.7595
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON006,Kongkee Tofu Veggie 140 gr,165,980986.3837,0,0,-164,-975041.0117,0,0,0,0,0,0,1,5945.372
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON007,Kongkee Tofu Putih 250 gr,31,205710.891,200,1326084.9791,-199,-1319603.7238,0,0,0,0,0,0,32,212192.1463
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON008,Kongkee Tahu Sutra Kotak 250 gr,123,941023.5878,850,6502916.7243,-934,-7145571.0436,0,0,0,0,0,0,39,298369.2685
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON009,Kongkee Cincau Manis 150 Gr,95,628182.6198,6,42230.7063,-6,-39826.5342,0,0,0,0,0,0,95,630586.7919
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID1NON010,Kongkee Cincau Manis 290 Gr,0,0,6,58143.726,-6,-58143.726,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GID2NON004,Frz Square Bean Curd (Kulit Tahu) 30x50Pcs,30,4054065,0,0,-18,-2432439,0,0,0,0,0,0,12,1621626
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GIT1FIC001,Oliveri Pitted Italian Olive Mix 12 x 125 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GIT1FIC002,Oliveri Pitted Sicilian Olive 12 x 125 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,G-VEGETABLES,37-VEGETABLES,GIT1FIC003,Oliveri Pitted Kalamata Olive 12 x 150 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
