NO,ITEM CODE,ITEM NAME,UOM,GROUP,GUD1,GUD2,GUD3,GUD4,GUD5,GUD6,GUD7,DRY,BUTCHER,KIMA3,INVENTORY
219,AAU2GBP007,Aus Frozen Beef Lips (GBP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
220,AAU2GBP008,Aus Frz A 2360 Shin Shank,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
221,AAU2GBP008-1,Aus Frz A 2360 Shin Shank,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
222,AAU2GBP009,Aus Frz Beef Lungs (GBP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
223,AAU2GBP010,Aus Frz Brisket NE (GBP),KG,MEAT,0,0,0,112.64,0,0,301.92,0,0,0,414.56
224,AAU2GBP011,Aus Frz Beef Marrow Bones (GBP),KG,MEAT,0,0,0,11.15,0,0,43.11,0,0,0,54.26
225,AAU2GBP013,Aus Frz A 2090 Rump GBP,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
226,AAU2GBP014,Aus Frz A 2160 Tenderloin SS/Off Aged 2Kg Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
227,AAU2GBP017,Aus Frz Minced Beef DMM,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
228,AAU2GBP019,Aus Frz Brisket PE B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
229,AAU2GBP020,Aus Frz A 2160 Tenderloin 1.4 - 1.8Kg,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
230,AAU2GBP021,Aus Frz S Striploin GBP,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
231,AAU2GBP022,Aus Frz Beef Heart (GBP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
232,AAU2GRH001,Aus Frz Back Bone Greenham,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
233,AAU2GRH002,Aus Frz Beef Lips (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
234,AAU2GRH003,Aus Frz Beef Heart (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
235,AAU2GRH004,Aus Frz Neck Bone (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
236,AAU2GRH005,Aus Frz Oxtail Whole (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
237,AAU2GRH006,Aus Frz Short Rib Bone In (Greenham),KG,MEAT,0,0,0,3.94,0,0,0,0,0,0,3.94
238,AAU2GRH007,Aus Frz Beef Back Ribs (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
239,AAU2GRH008,Aus Frz Beef Lungs (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
240,AAU2GRH009,Aus Frz Beef Liver (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
241,AAU2GRH010,Aus Frz Brisket NE (Greenham),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
242,AAU2GRH011,Aus Frz A Tenderloin Greenham,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
243,AAU2GRM016,Aus Frz Veal OP Rib Cap Off,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
244,AAU2GRM020,Aus Frz Veal Tenderloin SS/Off,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
245,AAU2GRM021,Aus Frz 6040 Tongue Root,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
246,AAU2GRM022,Aus Frz Beef Lips (Greenmountain),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
247,AAU2HAR001,Aus Frz Mutton Carcase Under 20Kg,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
248,AAU2HAR002,Aus Frz Ram Carcass 6-12 Ways Cut,KG,MEAT,0,0,0,86.74,0,0,314.04,0,0,0,400.78
249,AAU2HRV002,Aus Frz A 1552 Shortloin B/In,KG,MEAT,0,0,0,13.02,0,0,0,0,0,0,13.02
250,AAU2HRV003,Aus Frz Wagyu GF S Rostbiff D-Rump MB 4-5 (West Rivers),KG,MEAT,0,0,0,3.53,0,0,22.15,0,0,0,25.68
251,AAU2HRV004,Aus Frz Wagyu GF S Rostbiff D-Rump MB 6-7 (West Rivers),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
252,AAU2HRV005,Aus Frz Wagyu GF S Rostbiff D-Rump MB 8-9+ (West Rivers),KG,MEAT,0,0,0,0,0,0,35.38,0,0,0,35.38
253,AAU2HRV006,Aus Frz A 2300 Blade,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
254,AAU2HRV007,Aus Frz Hock Tendon BP (Harvey),KG,MEAT,0,0,0,43.64,0,0,1539.82,0,0,0,1583.46
255,AAU2HRV008,Aus Frz Brisket Plate BP (Harvey),KG,MEAT,0,0,0,27.25,0,0,1855.36,0,0,0,1882.61
256,AAU2HRV010,Aus Frz Topside Bp (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
257,AAU2HRV011,Aus Knuckle Bullpack (Hrv),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
258,AAU2HRV015,Aus Frz A Striploin Harvey,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
259,AAU2HRV025,Aus Frz GF PR 2142 Striploin MSA Black Label (Hrv),KG,MEAT,0,0,0,5.34,0,0,83.33,0,0,0,88.67
260,AAU2HRV026,Aus Frz PR GF Ribeye (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
261,AAU2HRV026-1,Aus Frz PR GF MSA Ribeye Black Label,KG,MEAT,0,0,0,5.18,0,0,28.7,0,0,0,33.88
262,AAU2HRV032,Aus Frz B 2160 Tenderloin SS/Off HRV,KG,MEAT,0,0,0,16.1,0,0,0,0,0,0,16.1
263,AAU2HRV034,Aus Frz PR GF Shortloin B/In MSA Black Label (Harvey),KG,MEAT,0,0,0,10.8,0,0,14.86,0,0,0,25.66
264,AAU2HRV036,Aus Frz Wagyu OP Ribs MB 4-5,KG,MEAT,0,0,0,0,0,0,86.11,0,0,0,86.11
265,AAU2HRV037,Aus Frz Short Ribs B/In Harvey,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
266,AAU2HRV038,Aus Frz B 2142 Striploin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
267,AAU2HRV043,Aus Frz Trimming 65 Cl,KG,MEAT,0,0,0,136,0,0,0,0,0,0,136
268,AAU2HRV044,Aus Frozen Beef Liver Harvey,KG,MEAT,0,587.27,0,56.56,0,0,686.12,0,0,0,1329.95
269,AAU2HRV045,Aus Frozen Outside Flat (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
270,AAU2HRV046,Aus Frz Beef Forequarter 85 CL Hrv,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
271,AAU2HRV047,Aus Frz A 2243 Ribeye Aged,KG,MEAT,0,0,0,24.5,0,0,117.34,0,0,0,141.84
272,AAU2HRV048,Aus Frozen Ribeye Bull (Hrv),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
273,AAU2HRV049,Aus Frz Beef Heart (Hrv),KG,MEAT,0,594.21,0,0,0,0,3536.16,0,0,0,4130.37
274,AAU2HRV051,Aus Frz Beef Lips (Harvey),KG,MEAT,0,408,0,27.2,0,0,4406.4,0,0,0,4841.6
275,AAU2HRV052,Aus Frz 6030 Beef Tongue Swiss Cut,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
276,AAU2HRV053,Aus Frz 1642 Brisket Plate B/In,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
277,AAU2HRV054,Aus Frz Beef Lungs (Harvey),KG,MEAT,0,66.96,0,0,0,0,11655.78,0,0,0,11722.74
278,AAU2HRV055,Aus Frz Inside Bp Iw Vac (Harvey),KG,MEAT,0,0,0,378.3,0,0,0,0,0,0,378.3
279,AAU2HRV056,Aus Frz A 2070 Knuckle,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
280,AAU2HRV057,AUS Frz Cheek Meat Harvey,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
281,AAU2HRV058,Aus Frz Oxtail Whole ( Harvey ),KG,MEAT,0,0,0,72.77,0,0,1237.74,0,0,0,1310.51
282,AAU2HRV059,Aus Frz Brisket Bone In Harvey,KG,MEAT,0,0,0,12.73,0,0,0,0,0,0,12.73
283,AAU2HRV060,Aus Frz Neck Meat B/In (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
284,AAU2HRV061,Aus Frz Shink Shank (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
285,AAU2HRV062,Aus Frz Pedo Brisket B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
286,AAU2HRV064,Aus Frz Beef Forequarter 95 CL (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,15.6,0,15.6
287,AAU2HRV065,Aus Frz Bolar Blade Harvey,KG,MEAT,0,0,0,5.62,0,0,182.65,0,0,0,188.27
288,AAU2HRV068,AUS FRZ Chuck Short Ribs B/In Harvey,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
289,AAU2HRV069,Aus Frz PR GF 2091 Rump Cap (Harvey),KG,MEAT,0,0,0,2.54,0,0,0,0,0,0,2.54
290,AAU2HRV070,Aus Frz PR GF Tomahawk MSA Black Label (Hrv),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
291,AAU2HRV071,Aus Frz Beef Feet (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
292,AAU2HRV072,Aus Frz Beef Tripe (Harvey),KG,MEAT,0,0,0,22.49,0,0,0,0,0,0,22.49
293,AAU2HRV073,Aus Frz PR GF Striploin (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
294,AAU2HRV074,Aus Frz S 2142 Striploin (Harvey),KG,MEAT,0,0,0,4.2,0,0,0,0,0,0,4.2
295,AAU2HRV075,Aus Frz PR GF 2160 Tenderloin SS/Off MSA Black Label (Hrv),KG,MEAT,0,0,0,10,0,0,15.28,0,0,0,25.28
296,AAU2HRV076,Aus Frz Neck Bones Harvey,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
297,AAU2HRV079,Aus Frz A Brisket NE (Harvey),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
298,AAU2HTV001,AUS Frz Liver Huntervalley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
299,AAU2HTV001-1,Aus Frz Brisket Bone In Huntervalley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
300,AAU2HTV002,Aus Frz Yp Striploin Huntervalley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
301,AAU2HTV003,Aus Frz Beef Oxtail Whole (Huntervalley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
302,AAU2HTV004,Aus Frozen Beef Lips (Huntervaley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
303,AAU2HTV005,Aus Frozen Beef Lungs (Huntervalley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
304,AAU2HTV006,Aus Frz Beef Heart (Huntervaley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
305,AAU2HTV007,Aus Frz Beef Topside Huntervalley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
306,AAU2HTV008,Aus Frz Striploin S Huntervalley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
307,AAU2HTV009,Aus Frz Beef Spare Ribs (H.Valley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
308,AAU2HTV010,Aus Frz Tenderloin (B) Hunter Valley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
309,AAU2HTV011,Aus Frz YP Tenderloin MSA4 Hunter Valley,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
310,AAU2HTV012,Aus Frz Shink Shank (Huntervalley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
311,AAU2HTV013,Aus Frz Beef Rump (Huntervalley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
312,AAU2HTV014,Aus Frz S Tenderloin (Huntervalley),KG,MEAT,0,0,0,4.82,0,0,0,0,0,0,4.82
313,AAU2IMT001,Aus Frz Fat Trimming 10 - 20Cl (Ex-Potongan),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
314,AAU2JBS001,Aus Frz Beef Trimming 65 Cl,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
315,AAU2JBS002,Us Frz Striploin 180 Utility Jbs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
316,AAU2JBS003,Aus Frz Lamb Shoulder B/Less IW Vac,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
317,AAU2JBS004,Us Frz Tenderloin 189A Utility (Jbs),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
318,AAU2JBS009,Aus Frz Desinewed Minced Beef DMM,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
319,AAU2JBS010,Aus Frz 6260 Lips,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
320,AAU2JBS011,Aus Frz 6070 Beef Tail,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
321,AAU2JBS013,Aus Frz 6040 Beef Tongue Root,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
322,AAU2JBS013-1,Aus Frz 6040 Beef Tongue Root,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
323,AAU2JBS014,Aus Frz A 2000 Topside,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
324,AAU2JBS017,Aus Frz Beef Lungs (O'Connor),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
325,AAU2JBS018,Aus Frz YP Tenderloin Hormone JoshDale,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
326,AAU2JBS020,Aus Frz A 2142 Striploin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
327,AAU2JBS020-1,Aus Frz A 2142 Striploin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
328,AAU2JBS022,Aus Frz 6080 Beef Liver,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
329,AAU2JBS023,Aus Frz Head Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
330,AAU2JBS023-1,Aus Frz Head Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
331,AAU2JBS024,Aus Frz 1642 Brisket PL,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
332,AAU2JBS025,Aus Frz S GF Ribeye Roll Lip On MB 3+ (Pure Prime),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
333,AAU2JBS030,Aus Frz Lamb Oyster Shoulder B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
334,AAU2JBS036,Aus Frz YP 2142 Striploin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
335,AAU2JBS038,Aus Frz S 2430 Intercostal / Rib Fingers,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
336,AAU2JBS040,Aus Frz Lamb Shoulder Meat Tube,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
337,AAU2JBS041,Aus Frz D-Rump,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
338,AAU2JBS042,Aus Frz S GF Striploin MB 4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
339,AAU2JBS043,Aus Frz S GF Ribeye Roll MB 4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
340,AAU2JBS048,Aus Frz YP GF Striploin MB 3+ (Tender Valley),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
341,AAU2JCK001,Aus Frozen Wagyu Topside 9++ Jack Creek,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
342,AAU2JCK003-1,Aus Frz Wag Topside Mb 6-7,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
343,AAU2JCK003-2,Aus Frz Wag Topside Mb 6-7,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
344,AAU2JCK004,Aus Frz Gf Short Rib B/Less (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
345,AAU2JCK005,Aus Frz Gf Oyster Blade (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
346,AAU2JCK007,Aus Frz Wagyu Striploin MB 8-9 Jack Creek,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
347,AAU2JCK008,Aus Frz GF Angus 2470 Ribeye Cap MB 2-3+ (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
348,AAU2JCK009,Aus Frz Wagyu Chuck Tender MB 8-9+ (Jack Creek),KG,MEAT,0,0,0,23.08,0,0,0,0,0,0,23.08
349,AAU2JCK010,Aus Frz GF BA 2243 Ribeye MB 4+ (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
350,AAU2JCK011,Aus Frz Wagyu Ribeye Mb 6-7 JCK,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
351,AAU2JCK017,Aus Frz Wagyu Striploin Ms7-8 Jack Creek,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
352,AAU2JCK019,Aus Frz GF Angus S Knuckle,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
353,AAU2JCK020,Aus Frz GF Angus 2142 Striploin MB 2+ (Jack Creek),KG,MEAT,0,0,0,18.46,0,0,0,0,0,0,18.46
354,AAU2JCK021,Aus Frz Beef Leg Bones (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
355,AAU2JCK024,Aus Frz S GF Angus Ribs Preapared Tomahawk MB 2+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
356,AAU2JCK027,Aus Frz GF Angus S Topside MB 1-3+ (Jack Creek),KG,MEAT,0,0,0,48.57,0,0,321.24,0,0,0,369.81
357,AAU2JCK029,Aus Frz Wag Shortloin Mb 4-5,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
358,AAU2JCK033,Aus Frz GF Angus S Chuck Tender,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
359,AAU2JCK034,Aus Frz Wagyu Flap Meat MB 6-7,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
360,AAU2JCK044,Aus Frz S BA Tri-Tip MB 1-4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
361,AAU2JCK045,Aus Frz S BA Intercostal MB 1-4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
362,AAU2JCK046,Aus Frz S BA Brisket Deckle MB 2+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
363,AAU2JCK047,Aus Frz S BA Chuck Tail Flap Meat MB 2+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
364,AAU2JCK052,Aus Frz Wagyu GF Tomahawk MB 8-9 (Jack Creek),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
365,AAU2JCK053,Aus Frz GF Angus Intercostal MB 1-3+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
366,AAU2JCK055,Aus Frz S BA Ribs Prepared Tomahawk Mb 4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
367,AAU2JCK057,Aus Frz GF BA 2142 Striploin MB 4+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
368,AAU2JCK071,Aus Frz S GF Trimming 65 CL Jack Creek,KG,MEAT,0,0,0,27.2,0,0,0,0,0,0,27.2
369,AAU2JCK074,Aus Frz S B Op Ribs MB2+,KG,MEAT,0,0,0,0,0,0,165.74,0,0,0,165.74
370,AAU2JCK075,Aus Frz Beef Trimming 50 CL (Jack Creek),KG,MEAT,0,0,0,544.4,0,0,0,0,0,0,544.4
371,AAU2JHD001,Aus Frz Beef Liver John Dee,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
372,AAU2KEY001,Aus Frz Wendys Beef Patties 45Gr,KG,MEAT,0,0,0,0,0,0,27.4,0,0,0,27.4
373,AAU2KEY002,Aus Frz Wendys Beef Patties 90Gr,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
374,AAU2KEY003,Burger King Patties 1.7 Oz Tyson,CTN,MEAT,0,0,0,0,0,0,0,0,0,0,0
375,AAU2KEY004,Burger King Patties 4.4 Oz Tyson,CTN,MEAT,0,0,0,0,0,0,0,0,0,0,0
376,AAU2KIL002,Aus Frz GF Striploin (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
377,AAU2KIL003,Aus Frz GF Knuckle B/A Kilcoy (Ebony),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
378,AAU2KIL004,Aus Frz GF Striploin Blue Diamond (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
379,AAU2KIL005,Aus Frz Beef Lungs Kilcoy,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
380,AAU2KIL006,Aus. Frozen Beef Liver (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
381,AAU2KIL007,Aus Frozen Head Meat (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
382,AAU2KIL008,Aus Frz Gf Chuck Short Ribs B/In Kilcoy,KG,MEAT,0,0,0,2.2,0,0,0,0,0,0,2.2
383,AAU2KIL008-1,Aus Frz GF S 2178 Chuck Crest,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
384,AAU2KIL009,Aus Frz Grain Fed B/In Short Ribs Kilcoy,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
385,AAU2KIL009-1,Aus Frz Brisket Bone Kilcoy,KG,MEAT,0,0,0,63.04,0,0,1768.7,0,0,0,1831.74
386,AAU2KIL010,Aus Frz Veal Stock Premium 4X2.5Kg,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
387,AAU2KIL011,Aus Frz Beef Lips (Kilcoy),KG,MEAT,0,162.5,0,82.18,0,0,3237.8,0,0,0,3482.48
388,AAU2KIL012,Aus Frz Beef Heart (Kilcoy),KG,MEAT,0,610.56,0,0,0,0,7475.68,0,0,0,8086.24
389,AAU2KIL013,Aus Frz GF Black Diamond Striploin MB 2+ (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
390,AAU2KIL014,Aus Frz S GF Short Rib Meat B/Less MB 2+,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
391,AAU2KIL015,Aus Frz YP GF Ribeye Lip On Roll (Kilcoy),KG,MEAT,0,0,0,4.04,0,0,0,0,0,0,4.04
392,AAU2KIL016,Aus Frz Neck Bones Kilcoy,KG,MEAT,0,0,0,375.8,0,0,0,0,0,0,375.8
393,AAU2KIL017,Aus Frz Neck Trimming Kilcoy,KG,MEAT,0,0,0,272,0,0,4624,0,27.2,0,4923.2
394,AAU2KIL029,Aus Frz S GF Brisket NE (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
395,AAU2KIL044,Aus Frz A Beef Shink Shank (Kilcoy),KG,MEAT,0,0,0,233.02,0,0,306.54,0,0,0,539.56
396,AAU2KIL049,Aus Frz YP GF Clod MB 2+ (Kilcoy),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
397,AAU2KIL051,Aus Frz S GF Rib End Meat (Kilcoy),0,MEAT,0,0,0,86.68,0,0,14987.74,0,0,0,15074.42
398,AAU2KIL091,Aus Frz BA GF Rump Cap MB 0-2+,KG,MEAT,0,0,0,12.68,0,0,81.98,0,0,0,94.66
399,AAU2KIL100,Aus Frz S BA GF Tri Tip Kilcoy (Ebony),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
400,AAU2KIL113,Aus Frz Beef Spleens,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
401,AAU2KOB008,Aus Frz Wag Trimming 75Cl,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
402,AAU2MCH001,Aus Frozen Beef Lungs (Mc Herd),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
403,AAU2MCH002,Aus Frz Beef Liver MC Herd,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
404,AAU2MCH003,Aus Frz Beef Heart MC Herd,KG,MEAT,0,0,0,386.7,0,0,7829.2,0,0,0,8215.9
405,AAU2MCP001,Aus Frz Lamb Rack (Mc Phee),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
406,AAU2MCP002,Aus Frozen Lamb Shortloin B/In Mc Phee,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
407,AAU2MDW001,Aus Frz Beef Heart Midwest,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
408,AAU2MDW002,Aus Frz Beef Lungs Midwest,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
409,AAU2MER001,Aus Frz Beef Heart Meramist,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
410,AAU2MER002,Aus Frz Beef Liver (Meramist),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
411,AAU2MER004,Aus Frz 85Cl Meramist,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
412,AAU2MER005,Aus Frz Beef Knuckle (Meramist),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
413,AAU2MER006,Aus Frz Tripe Omasura (Meramist),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
414,AAU2MER007,Aus Frz Tripe Rumen Pillar 900Gr Up (Meramist),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
415,AAU2MER020,Aus Frz A Tenderloin Meramist,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
416,AAU2MID001,Aus Frz Pr Striploin Iw Vac (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
417,AAU2MID001-1,Aus Frozen Lamb Carcase Mutton Whole,KG,MEAT,0,0,0,0,0,0,664.5,0,0,0,664.5
418,AAU2MID002,Aus Frozen Lamb Rack (Mid),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
419,AAU2MID003,Aus Frozen Tenderloin B (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
420,AAU2MID004,Aus Frozen Tongue Roots (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
421,AAU2MID005,Aus Frz Ribeye (Mid),KG,MEAT,0,0,0,13.25,0,0,0,0,0,0,13.25
422,AAU2MID006,Aus Frz Beef Liver (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
423,AAU2MID007,Aus Frz Veal Neck Bone (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
424,AAU2MID008,Aus Frz A Striploin (Midfield),KG,MEAT,0,0,0,0,0,0,156.68,0,0,0,156.68
425,AAU2MID009,Aus Frz Striploin Bull (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
426,AAU2MID009-1,Aus Frz Mutton Lamb Leg Boneless (Mid),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
427,AAU2MID010,Aus Frz Chuck Tender (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
428,AAU2MID011,Aus Frz Beef Tongue Midfield,KG,MEAT,0,0,0,322.91,0,0,593.57,0,0,0,916.48
429,AAU2MID012,Aus Frz Forequarter 90 Cl (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
430,AAU2MID013,Aus Frz Knuckle Bp (Midfield),KG,MEAT,0,0,0,21,0,0,0,0,0,0,21
431,AAU2MID014,Aus Frz Beef Lungs (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
432,AAU2MID015,Aus Frz Beef Lips (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
433,AAU2MID016,Aus Frz FQ 85 CL Midfield,KG,MEAT,0,0,0,602.44,0,0,8976,0,3.52,0,9581.96
434,AAU2MID017,Aus Frz Lamb Shoulder Meat Tube (Midfield),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
